id,language
9497,German
2169,German
9337,German
6172,German
78313,German
9673,German
9514,German
9496,German
73770,German
10036,German
233438,English
11664,German
9572,German
1915,German
51880,English
258751,Spanish
208982,English
56771,English
254578,German
328595,English
160171,Persian
287422,Swedish
254200,Danish
265563,Spanish
293771,English
272162,English
177436,English
179053,Dutch
138486,English
180721,English
44119,English
153162,English
103164,English
301225,English
214447,English
35428,Russian
91628,German
9478,German
10470,German
10010,English
9565,German
9677,German
4436,German
9274,German
285213,Korean
32099,Finnish
286971,English
47745,English
332079,English
290864,Chinese
22489,English
42023,English
264098,English
202639,English
46696,Italian
29582,English
106268,English
27662,English
68745,English
15469,English
242628,English
112739,English
114116,English
167262,English
204737,English
58920,English
120520,English
257574,English
241797,English
187482,English
245260,English
17212,English
22365,English
29254,English
15674,English
183218,English
20893,English
277388,Spanish
278283,English
46368,English
273341,English
184267,English
52827,English
36335,English
140212,Korean
75006,Korean
237756,English
276904,English
221732,Japanese
221731,Japanese
323967,English
299551,English
106717,English
294993,Chinese
9629,German
146229,English
294991,Chinese
293572,English
253376,Spanish
265019,English
299588,English
314065,English
298093,English
15286,Korean
50288,English
267457,English
274815,Japanese
257134,English
77586,English
214135,Portuguese
228426,Japanese
53252,Russian
73534,Russian
53435,English
288618,Spanish
259843,Spanish
129115,Spanish
126883,Spanish
84925,English
255253,English
255979,Spanish
67183,Italian
61117,English
52736,English
37573,Turkish
84724,English
83567,Turkish
101995,Turkish
54424,Turkish
35964,Turkish
124611,Turkish
270336,English
270409,English
138767,English
254023,English
131739,Japanese
2189,English
44664,English
110538,English
264763,English
293126,English
60029,English
52117,English
67693,English
148833,English
57683,English
163523,English
82401,English
214216,English
46836,English
296095,English
70349,Czech
276906,English
300690,English
257214,English
88338,English
49497,English
169379,English
142216,English
117509,English
46578,English
62545,Italian
177354,English
27200,English
12601,German
151123,German
263109,English
244539,English
62678,English
26447,English
192452,English
14630,English
81457,English
58507,Italian
98103,English
57308,French
46830,English
101968,English
16217,English
15029,English
117510,English
151370,English
54803,English
210777,English
117512,English
134308,English
58219,Italian
308504,English
83706,Chinese
40817,Italian
92038,Korean
72024,English
321640,English
296029,English
30723,English
85598,English
190913,English
321528,English
85948,English
268523,French
228692,English
58411,English
251489,English
38923,English
30467,English
93935,English
87817,Portuguese
38981,English
251419,English
305310,English
151141,English
181801,English
31448,English
51743,English
134153,English
29631,English
90888,English
304357,English
29611,English
283703,Russian
159479,Italian
50220,English
248808,English
33370,English
328763,English
11677,German
10146,German
320996,English
301304,English
269148,French
18506,English
231401,English
13584,English
158455,English
111149,English
276902,English
284189,French
51883,English
9803,German
332356,English
156329,English
41422,English
79908,English
36808,English
40600,English
119592,English
24626,English
255324,English
27886,English
104043,English
79054,English
84997,English
117514,English
93922,English
129332,English
30411,English
29819,English
38967,English
31086,English
93937,English
114674,English
228108,English
84771,English
89931,English
38916,English
30296,English
36696,Russian
214827,English
93215,English
56379,Italian
248559,English
29108,English
47946,English
334651,French
43030,English
31344,English
44672,English
84777,English
202337,English
52894,English
242575,English
81894,English
98308,English
30643,English
54118,English
72178,English
37935,English
58242,English
107287,Spanish
65218,English
116521,English
77850,English
105246,English
71697,English
89909,English
260672,English
200114,English
188826,English
8490,English
85230,English
158852,English
294083,English
37582,English
322460,English
107525,Finnish
255157,English
167221,Italian
229328,English
136345,English
330588,German
215658,English
283708,French
253639,English
323016,Finnish
250665,English
208333,English
289126,French
320299,Portuguese
335141,French
335145,English
267623,French
74087,Italian
292262,English
19900,English
26574,English
253626,English
10370,German
158217,Japanese
259958,English
59481,English
283698,English
53670,English
243526,English
284270,French
186610,English
180418,Spanish
312797,English
88744,English
62008,English
62730,German
283707,Italian
229182,English
321678,Finnish
26569,Chinese
253303,English
134662,English
256961,English
282313,English
32901,English
261273,English
312316,English
52629,Spanish
54770,Japanese
139302,English
287587,English
145474,English
19306,Danish
270654,English
269776,French
103199,Spanish
328799,English
127475,English
203072,English
100351,English
132128,Spanish
90509,English
195385,Italian
92233,Italian
77029,Italian
91255,Italian
92389,English
72002,English
167101,English
3164,English
30034,English
52681,English
44409,English
265741,English
43789,English
95493,English
281180,English
134693,English
46915,English
91472,English
52212,Italian
301229,English
86269,English
61865,German
85184,English
274415,German
86258,English
94739,English
299353,German
92716,English
70247,English
128043,Hungarian
147264,English
185843,French
45679,English
291558,English
47944,English
20036,English
165321,English
275244,Japanese
28855,English
128614,English
91683,English
278990,English
270400,French
259453,English
214464,English
38154,Japanese
35703,English
43913,English
17669,English
164331,English
97829,English
281778,English
330431,Hindi
19599,English
14572,Japanese
260310,Russian
248087,Japanese
94205,English
225982,English
139862,German
75066,French
289720,English
294517,English
282631,Korean
32029,English
96337,English
55044,English
85644,English
84511,English
144498,English
290865,Korean
75989,Swedish
49823,English
154276,English
241939,English
246654,English
12697,German
329540,English
18068,English
278316,English
228205,English
272418,English
142115,English
52333,English
38035,Italian
266331,English
45873,French
284289,English
325382,English
284470,English
332759,German
228381,German
290043,German
254936,English
21461,English
295592,English
315367,Swedish
313074,English
114003,English
128207,English
35852,English
201132,English
28904,English
194883,Finnish
46808,English
293863,English
297702,English
250756,English
132342,Spanish
319389,English
174615,English
329241,English
261906,English
256924,English
143525,English
21891,English
333089,English
70758,English
283691,English
95056,English
44216,German
87503,English
198044,German
336018,Spanish
85966,English
26503,English
39992,Italian
48846,Italian
37932,English
325113,English
309304,English
248611,French
131455,English
39185,English
54735,English
54732,English
265330,English
214074,German
26687,English
13892,English
333103,English
21383,English
197583,English
73529,Japanese
50794,English
111771,English
262009,Estonian
250745,English
168864,English
300155,English
60591,English
77128,English
27698,Japanese
252845,Italian
250349,French
50113,Japanese
108309,Spanish
261860,English
312793,English
192712,English
80530,English
296941,English
290300,English
311627,English
297270,English
175112,English
100830,French
118762,English
44706,English
31042,English
289723,English
28969,English
269258,German
36897,English
101669,English
45190,Spanish
327418,English
321030,English
332340,English
72953,English
63573,Russian
290304,English
144097,English
106824,English
107321,English
12447,English
127546,English
31899,English
70026,English
86768,English
142150,English
56555,English
52702,English
204686,English
134608,Spanish
170315,English
309889,English
18819,English
10037,English
122252,English
186869,English
80168,English
118549,English
48136,English
56153,Italian
155597,Italian
142358,English
56177,Italian
56134,English
266689,English
54388,English
96087,English
59810,English
253262,English
328252,Spanish
254128,English
241257,English
284537,English
242332,English
79968,English
63187,Italian
53623,English
92705,Italian
29100,English
155128,English
51476,English
63029,Italian
28663,English
59873,Italian
23334,English
46626,English
109279,English
81720,English
89156,Polish
259180,English
